Date,GLD,HYG,IWM,LQD,QQQ,SPY,TLT,USO,XLE,XLF,XLK,XLV
2018-01-19,126.41999816894531,57.070308685302734,143.38046264648438,90.01446533203125,157.86141967773438,247.4812774658203,98.29814910888672,101.76000213623047,26.94928741455078,25.399864196777344,31.323795318603516,77.24066925048828
2018-01-22,126.6500015258789,57.122440338134766,144.14886474609375,89.93184661865234,159.5507049560547,249.49363708496094,98.39397430419922,102.23999786376953,27.531448364257812,25.606225967407227,31.628713607788086,77.74724578857422
2018-01-23,127.27999877929688,57.29194641113281,144.60992431640625,90.32262420654297,160.86984252929688,250.02316284179688,98.81734466552734,103.76000213623047,27.489126205444336,25.632015228271484,31.767316818237305,77.37166595458984
2018-01-24,128.8300018310547,57.20722579956055,143.71495056152344,90.26248931884766,159.825927734375,249.92616271972656,98.2821273803711,105.76000213623047,27.415023803710938,25.803991317749023,31.52245330810547,77.59874725341797
2018-01-25,127.97000122070312,57.16807556152344,143.7692108154297,90.72095489501953,159.76895141601562,250.03196716308594,99.08894348144531,104.4800033569336,27.19979476928711,25.75240707397461,31.467023849487305,78.26249694824219
2018-01-26,128.07000732421875,57.21371841430664,144.28448486328125,90.60070037841797,162.2174835205078,252.9268035888672,98.72148132324219,105.91999816894531,27.347991943359375,25.94156837463379,31.96597671508789,79.94811248779297
2018-01-29,127.3499984741211,57.01163864135742,143.4708251953125,90.3602294921875,161.42979431152344,251.24990844726562,98.03457641601562,104.87999725341797,26.93516731262207,25.83838653564453,31.674901962280273,79.72978210449219
2018-01-30,126.80000305175781,56.8160514831543,142.09671020507812,90.05205535888672,160.10113525390625,248.67291259765625,97.45942687988281,103.19999694824219,26.391809463500977,25.5030517578125,31.388473510742188,78.05291748046875
2018-01-31,127.6500015258789,56.913841247558594,141.3553924560547,90.23995971679688,160.76544189453125,248.79638671875,98.03457641601562,103.83999633789062,26.409454345703125,25.571840286254883,31.624103546142578,76.9437255859375
2018-02-01,128.07000732421875,56.80646514892578,141.79837036132812,89.84131622314453,159.3988494873047,248.51394653320312,96.61377716064453,105.91999816894531,26.68113136291504,25.812593460083008,31.651823043823242,76.96992492675781
2018-02-02,126.38999938964844,56.4463996887207,139.0681915283203,89.38163757324219,156.21961975097656,243.1038055419922,95.71727752685547,104.31999969482422,25.566186904907227,25.24509048461914,30.71394920349121,75.886962890625
2018-02-05,126.70999908447266,56.13212203979492,133.72531127929688,89.43438720703125,150.0604248046875,232.9365692138672,96.62176513671875,102.16000366210938,24.49357795715332,23.972517013549805,29.429582595825195,72.52449035644531
2018-02-06,125.37999725341797,56.47257995605469,135.325439453125,89.25353240966797,154.03688049316406,237.5259246826172,96.02144622802734,101.5999984741211,24.68763542175293,24.411039352416992,30.275047302246094,73.32801055908203
2018-02-07,124.79000091552734,56.26308059692383,135.46104431152344,89.00482940673828,152.04393005371094,236.23741149902344,95.10891723632812,98.95999908447266,24.274824142456055,24.428239822387695,29.8869686126709,73.24066162109375
2018-02-08,124.9800033569336,55.77206802368164,131.48330688476562,88.62052917480469,145.62841796875,227.3764190673828,95.00483703613281,96.72000122070312,23.540935516357422,23.35342788696289,28.6487979888916,70.69914245605469
2018-02-09,124.7699966430664,55.61497116088867,132.68565368652344,88.33415985107422,148.14337158203125,230.79196166992188,94.40452575683594,94.87999725341797,23.523290634155273,23.800554275512695,29.351043701171875,71.70352172851562
2018-02-12,125.37000274658203,55.994625091552734,133.9423065185547,88.33415985107422,150.77215576171875,234.18104553222656,94.8207778930664,95.12000274658203,23.907880783081055,24.135887145996094,29.877727508544922,72.37599182128906
2018-02-13,126.08000183105469,55.81788635253906,134.2315673828125,88.30403900146484,151.55043029785156,234.76353454589844,95.2449722290039,94.95999908447266,23.809083938598633,24.239072799682617,29.95164680480957,72.42839813232422
2018-02-14,128.22999572753906,55.91611099243164,136.6453857421875,87.97998046875,154.38800048828125,237.93190002441406,94.18843078613281,97.44000244140625,24.15485954284668,24.815168380737305,30.501434326171875,73.2493896484375
2018-02-15,128.3800048828125,56.36781692504883,138.1370391845703,88.39444732666016,157.2540283203125,240.9678955078125,94.50860595703125,98.63999938964844,24.09487533569336,24.95274543762207,31.083560943603516,74.06163787841797
